SSIM_YYUV
0.9702823758
0.9713930488
0.9694415927
0.9758542180
0.9703151584
0.9715886116
0.9700245857
0.9757176638
0.9700253606
0.9717317820
0.9706168771
0.9758874178
0.9704751968
0.9716578722
0.9702647924
0.9759968519
0.9703612328
0.9718323350
0.9702762365
0.9755176902
0.9710779786
0.9713106155
0.9708253145
0.9757307172
0.9709600210
0.9717930555
0.9705953002
0.9758059978
0.9708135724
0.9714504480
0.9705263376
0.9761430025
0.9707036018
0.9719424248
0.9705294371
0.9758677483
0.9715216756
0.9719957113
0.9704138041
0.9758522511
0.9708630443
0.9721058607
0.9708188176
0.9760680199
0.9708946347
0.9717831016
0.9706084728
0.9757637978
0.9708237648
0.9713872671
0.9707190394
0.9762139916
0.9709709883
0.9719380140
0.9703747034
0.9759851098
0.9708574414
0.9718027711
0.9706828594
0.9755284190
0.9706733227
0.9721053243
0.9703581929
0.9758566022
0.9708935618
0.9724903107
0.9709021449
0.9758378267
0.9709985852
0.9718502760
0.9706835747
0.9759473801
0.9701473713
0.9720272422
0.9708305001
0.9762493372
0.9706414938
0.9718950391
0.9703414440
0.9760824442
0.9706817865
0.9719101787
0.9707652926
0.9759312868
0.9705232382
0.9715625644
0.9703314304
0.9758202434
0.9699053764
0.9718750715
0.9702615142
0.9763182402
0.9711160064
0.9723594189
0.9709809422
0.9755409360
0.9707224369
0.9719016552
0.9705100060
0.9762857556
0.9708491564
0.9717037082
0.9705911875
0.9758549929
0.9704117179
0.9720861316
0.9706456065
0.9761359096
0.9711396694
0.9717897773
0.9712908864
0.9759461284
0.9705842137
0.9719156623
0.9706292152
0.9760341644
0.9709801674
0.9717950821
0.9708675146
0.9759817719
0.9710064530
0.9721307755
0.9712288380
0.9763131142
0.9709401131
0.9718689322
0.9709621072
0.9760627747
0.9709064364
0.9716688991
0.9702008367
0.9758569598
0.9710550308
0.9720309973
0.9706075788
0.9759759903
0.9714189172
0.9720658660
0.9711445570
0.9767062068
0.9707595110
0.9722105861
0.9708898664
0.9761673808
0.9710980058
0.9718680978
0.9705372453
0.9762842059
0.9710221291
0.9719319344
0.9708647132
0.9765513539
0.9707400203
0.9723915458
0.9708362818
0.9762161970
0.9713542461
0.9720824361
0.9711188674
0.9756326675
0.9712371826
0.9722607732
0.9710193276
0.9761922359
0.9709712267
0.9721747637
0.9714213610
0.9761875272
0.9714264274
0.9723423123
0.9706370831
0.9762426019
0.9709399939
0.9722905159
0.9706746340
0.9759799838
0.9713110328
0.9718991518
0.9708123207
0.9764849544
0.9712169766
0.9725055695
0.9711824656
0.9757783413
0.9708403945
0.9719169140
0.9712265134
0.9762774706
0.9710021615
0.9723408222
0.9709732533
0.9758716226
0.9711956978
0.9721948504
0.9709696770
0.9760668278
0.9711794257
0.9722557664
0.9709903002
0.9760998487
0.9705324173
0.9719461799
0.9711305499
0.9762597680
0.9706974626
0.9720752835
0.9708089828
0.9759963155
0.9709953070
0.9719335437
0.9713616371
0.9761677980
0.9710096121
0.9722596407
0.9708771706
0.9764038920
0.9712859392
0.9718987942
0.9705032110
0.9761412740
0.9715903401
0.9721596837
0.9714894891
0.9763774276
0.9710060954
0.9720965028
0.9712795019
0.9761602283
0.9710960388
0.9722099900
0.9713872671
0.9762636423
0.9707657099
0.9723287821
0.9712280631
0.9761372805
0.9709178805
0.9719487429
0.9709432125
0.9764193892
0.9725841880
0.9866317511
0.9698250890
0.9703158736
0.9692406058
0.9750440121
0.9697198868
0.9707168937
0.9695930481
0.9752638936
0.9697692394
0.9708853364
0.9692659974
0.9749939442
0.9703835845
0.9712083340
0.9703701735
0.9751908183
0.9703032970
0.9714928269
0.9698236585
0.9751133323
0.9705525637
0.9721264839
0.9707521796
0.9756272435
0.9710401893
0.9721315503
0.9705477953
0.9755851030
0.9706196785
0.9715794325
0.9711824656
0.9755880833
0.9709668159
0.9720293880
0.9709798694
0.9755234718
0.9704165459
0.9715555906
0.9706563950
0.9756919146
0.9702798724
0.9717032313
0.9702891111
0.9759475589
0.9707165360
0.9714032412
0.9699687958
0.9756966233
0.9708236456
0.9716207385
0.9709514380
0.9758626819
0.9705104232
0.9716387391
0.9709041119
0.9760193825
0.9710726738
0.9722405672
0.9710434675
0.9758059382
0.9709078074
0.9722194672
0.9706451297
0.9756156206
0.9709281325
0.9722909927
0.9706403017
0.9757515788
0.9702510238
0.9718826413
0.9707143307
0.9757595062
0.9707895517
0.9717969298
0.9706148505
0.9756121039
0.9712472558
0.9719331264
0.9705398083
0.9756748676
0.9703041315
0.9721587896
0.9707872868
0.9758939743
0.9709582925
0.9718741775
0.9707344174
0.9760660529
0.9708546400
0.9716043472
0.9704898000
0.9755785465
0.9702795148
0.9722849131
0.9709004760
0.9759873748
0.9712035060
0.9719778895
0.9708923697
0.9760904908
0.9710674882
0.9723352790
0.9713391662
0.9756030440
0.9708390236
0.9720910192
0.9707444906
0.9759646654
0.9712913632
0.9725090265
0.9707731605
0.9761345983
0.9707363248
0.9721468687
0.9708307981
0.9759926796
0.9703540802
0.9718655348
0.9704186320
0.9758111238
0.9704304934
0.9716455340
0.9705669284
0.9757530689
0.9704964161
0.9719014764
0.9714190960
0.9759808779
0.9703617692
0.9721163511
0.9708324671
0.9759060740
0.9711779356
0.9717190862
0.9707482457
0.9762403369
0.9704931378
0.9716928005
0.9708164334
0.9760209322
0.9704872370
0.9719414115
0.9704162478
0.9760025740
0.9713530540
0.9719644785
0.9708238244
0.9761508703
0.9703724384
0.9720478654
0.9716158509
0.9761741161
0.9708751440
0.9724347591
0.9711673260
0.9759187698
0.9706783891
0.9719405174
0.9706482291
0.9761493206
0.9705952406
0.9723392129
0.9705669284
0.9760954380
0.9701955318
0.9716843963
0.9708741903
0.9756721258
0.9706735015
0.9718977213
0.9701296687
0.9759964943
0.9710039496
0.9722782969
0.9709566236
0.9760400057
0.9706736803
0.9725787044
0.9710028768
0.9759371877
0.9709303379
0.9722803235
0.9712727070
0.9757242203
0.9706305861
0.9723634720
0.9711537361
0.9764263034
0.9708070159
0.9717300534
0.9704999328
0.9760063887
0.9708860517
0.9725960493
0.9705908298
0.9760372043
0.9706705809
0.9723187685
0.9706605673
0.9758424163
0.9708418846
0.9720070958
0.9708782434
0.9760339260
0.9709151387
0.9722415209
0.9704230428
0.9760329723
0.9712552428
0.9723174572
0.9708314538
0.9759656191
0.9711236954
0.9719699621
0.9703829288
0.9762565494
0.9704056382
0.9719063640
0.9710240960
0.9761839509
0.9710756540
0.9720402360
0.9708750248
0.9763476253
0.9711643457
0.9722685218
0.9709544182
0.9761435390
0.9711404443
0.9722809792
0.9708863497
0.9766411185
0.9707552791
0.9722244143
0.9710860252
0.9760411382
0.9706990719
0.9718768597
0.9709695578
0.9762665033
0.9709367156
0.9722257853
0.9707192183
0.9762150645
0.9712279439
0.9720904827
0.9707455635
0.9758358598
0.9723664522
0.9857290983
0.9699622393
0.9702171683
0.9691992998
0.9753543735
0.9691211581
0.9706803560
0.9698047042
0.9752725363
0.9700270891
0.9708089828
0.9700859189
0.9751722217
0.9708091021
0.9710387588
0.9704685807
0.9754108191
0.9705776572
0.9717120528
0.9701626301
0.9756821394
0.9704796076
0.9715320468
0.9706002474
0.9754724503
0.9705205560
0.9715901017
0.9703859091
0.9754161239
0.9703844190
0.9721849561
0.9703977108
0.9753255844
0.9703252912
0.9716240168
0.9705169201
0.9754129648
0.9706950784
0.9719299674
0.9704197645
0.9752900600
0.9702578783
0.9716442823
0.9701019526
0.9759972692
0.9708786011
0.9717132449
0.9706979990
0.9757927656
0.9704164863
0.9713104963
0.9699732661
0.9759157896
0.9704408050
0.9717637897
0.9706143737
0.9760885239
0.9707336426
0.9718390703
0.9699987769
0.9758586287
0.9706516862
0.9714549780
0.9706721902
0.9754742384
0.9707925320
0.9713963270
0.9703374505
0.9754946828
0.9707555175
0.9715840220
0.9707509279
0.9760283232
0.9711973071
0.9720879197
0.9705569744
0.9761802554
0.9709860682
0.9717805386
0.9703521132
0.9758388400
0.9712799788
0.9720240831
0.9707009196
0.9760391116
0.9709029794
0.9722203612
0.9706551433
0.9760551453
0.9709366560
0.9716966152
0.9706281424
0.9757859707
0.9707552791
0.9718765616
0.9702839851
0.9761512280
0.9710512757
0.9719096422
0.9709444046
0.9760913849
0.9708815217
0.9715865254
0.9704326987
0.9758985043
0.9704595804
0.9723532796
0.9710366726
0.9755840898
0.9706784487
0.9722259045
0.9705871940
0.9754101634
0.9709091187
0.9722685218
0.9705038071
0.9759558439
0.9711077213
0.9719324112
0.9711834788
0.9756596684
0.9707931280
0.9717230797
0.9707286358
0.9758656025
0.9705453515
0.9714975953
0.9699032307
0.9761057496
0.9707036018
0.9714108109
0.9707139730
0.9756686091
0.9702047110
0.9714412093
0.9705515504
0.9759948254
0.9703423381
0.9716228247
0.9707075953
0.9752925038
0.9704366922
0.9719768167
0.9706310034
0.9758766294
0.9703025818
0.9718829393
0.9705492258
0.9758495688
0.9703897238
0.9719353318
0.9708775878
0.9755678773
0.9702962041
0.9717839956
0.9705810547
0.9758610129
0.9706714153
0.9716313481
0.9710353613
0.9759563208
0.9709208012
0.9720125794
0.9707691073
0.9761835933
0.9706873894
0.9717774987
0.9705082178
0.9757323861
0.9711568356
0.9713920951
0.9703528881
0.9758683443
0.9710457921
0.9716380835
0.9705508947
0.9762856364
0.9704789519
0.9713456631
0.9703413248
0.9760833979
0.9705439210
0.9720113873
0.9710403681
0.9759038687
0.9700837135
0.9721400142
0.9705943465
0.9758250713
0.9711275101
0.9722573161
0.9705506563
0.9758319259
0.9703339934
0.9717610478
0.9706250429
0.9759297967
0.9708189964
0.9718456864
0.9705787301
0.9761916399
0.9707841873
0.9721226096
0.9710993767
0.9759411216
0.9711264968
0.9720873237
0.9706372619
0.9761359096
0.9709269404
0.9720399976
0.9703270197
0.9760129452
0.9711733460
0.9721793532
0.9708794951
0.9760841131
0.9710023403
0.9721096754
0.9709661007
0.9755567312
0.9707533121
0.9721036553
0.9707480073
0.9757252932
0.9709482789
0.9715001583
0.9707056880
0.9759854078
0.9707517624
0.9717974067
0.9710857868
0.9755080938
0.9705726504
0.9721708894
0.9708475471
0.9761051536
0.9713361859
0.9719980955
0.9705463648
0.9761345387
0.9706779122
0.9722010493
0.9708364606
0.9761097431
0.9709638953
0.9721674323
0.9710194468
0.9753221869
0.9724526405
0.9857255816
0.9700099230
0.9702141881
0.9691072702
0.9752722979
0.9692826271
0.9702807069
0.9691784382
0.9751765132
0.9699164629
0.9710338116
0.9700093269
0.9752583504
0.9696934223
0.9715689421
0.9701358676
0.9754180312
0.9700521827
0.9711205363
0.9703312516
0.9755591750
0.9703650475
0.9710969329
0.9699774384
0.9753667712
0.9701499343
0.9718090296
0.9704318643
0.9757561684
0.9702315331
0.9714804888
0.9705923796
0.9759307504
0.9702526927
0.9713074565
0.9700750709
0.9758493900
0.9702424407
0.9714767337
0.9701175094
0.9756473899
0.9702914953
0.9721109867
0.9703800082
0.9756754041
0.9710423350
0.9718945622
0.9706646204
0.9760302305
0.9708835483
0.9719012380
0.9703416824
0.9759922624
0.9706072211
0.9715563655
0.9702872038
0.9758893847
0.9705975652
0.9717960358
0.9702095985
0.9756200314
0.9707099199
0.9720126390
0.9707213640
0.9758836031
0.9707148671
0.9715226889
0.9700307846
0.9758738875
0.9704412818
0.9713912010
0.9702737927
0.9754858017
0.9706444740
0.9715453386
0.9702858925
0.9760838747
0.9703333974
0.9714086056
0.9704735279
0.9763654470
0.9702045321
0.9717417955
0.9709720612
0.9755599499
0.9699711204
0.9719685316
0.9704263210
0.9759872556
0.9703368545
0.9713726640
0.9707614779
0.9754753113
0.9704682231
0.9717449546
0.9701380730
0.9755250216
0.9704787135
0.9714314938
0.9703971744
0.9763102531
0.9709076881
0.9717288017
0.9704029560
0.9756610394
0.9704735279
0.9713685513
0.9705302119
0.9755137563
0.9705871344
0.9717429280
0.9704427719
0.9757188559
0.9703996778
0.9714752436
0.9705537558
0.9756978154
0.9708434939
0.9716978073
0.9705601335
0.9754652977
0.9706367850
0.9720414281
0.9711261392
0.9759567976
0.9705055952
0.9722863436
0.9708375335
0.9758606553
0.9713735580
0.9721566439
0.9708533883
0.9759909511
0.9708021283
0.9721269011
0.9709531665
0.9759496450
0.9707457423
0.9722085595
0.9709711075
0.9761255980
0.9707690477
0.9716663361
0.9707722664
0.9760633707
0.9710012078
0.9721453786
0.9707770944
0.9757532477
0.9710146189
0.9722299576
0.9709523320
0.9758073092
0.9709861875
0.9724602103
0.9705985785
0.9760282040
0.9709307551
0.9715167284
0.9704982042
0.9759722352
0.9705936909
0.9721826315
0.9711021781
0.9759979248
0.9705761075
0.9723152518
0.9711157680
0.9757772088
0.9707953334
0.9721714258
0.9709475636
0.9759005904
0.9702048898
0.9715582132
0.9705829024
0.9759423733
0.9708247185
0.9720023274
0.9707066417
0.9762744904
0.9705650806
0.9720962048
0.9704052210
0.9758384228
0.9709547162
0.9717125893
0.9705294967
0.9757841229
0.9711665511
0.9718105793
0.9706633091
0.9757132530
0.9706676602
0.9722200632
0.9707063437
0.9763599634
0.9709784985
0.9717670083
0.9709801674
0.9759322405
0.9708871841
0.9714630842
0.9705027342
0.9759294391
0.9706352353
0.9720815420
0.9710419774
0.9759852886
0.9711151719
0.9720533490
0.9710057378
0.9763247371
0.9710134864
0.9718214869
0.9707632065
0.9761266708
0.9713075161
0.9723542929
0.9709078670
0.9759435058
0.9708149433
0.9723299146
0.9708532691
0.9762940407
0.9706820250
0.9724226594
0.9712409973
0.9760538340
0.9706541300
0.9722182155
0.9709845185
0.9758429527
0.9711722732
0.9722828865
0.9704124928
0.9760760069
0.9708065987
0.9720662236
0.9706671238
0.9757437110
0.9706819654
0.9723741412
0.9708655477
0.9759910107
0.9710540175
0.9723009467
0.9703949690
0.9762812853
0.9722669125
0.9865156412
0.9693567753
0.9704474211
0.9688036442
0.9750906229
0.9697120786
0.9708483219
0.9692100286
0.9749369025
0.9696624279
0.9707488418
0.9696203470
0.9755079150
0.9705793858
0.9715659618
0.9705559611
0.9753664136
0.9704475403
0.9713047147
0.9702030420
0.9755163789
0.9700376987
0.9713690281
0.9703487158
0.9750865698
0.9704416990
0.9717604518
0.9703474641
0.9752267003
0.9708624482
0.9716276526
0.9705024362
0.9753056765
0.9700862765
0.9716928601
0.9701104164
0.9757996202
0.9707224369
0.9720675349
0.9706286192
0.9757279158
0.9700239897
0.9717856646
0.9705293775
0.9757272601
0.9706265926
0.9719439149
0.9709261060
0.9755901098
0.9706263542
0.9718811512
0.9706804752
0.9759421945
0.9708107710
0.9717683792
0.9702491760
0.9752852321
0.9708492160
0.9720901847
0.9704605341
0.9759455323
0.9707465768
0.9720680118
0.9707646370
0.9758661985
0.9708238244
0.9714702964
0.9704375267
0.9763830900
0.9705563784
0.9715957642
0.9705306888
0.9759244323
0.9707955718
0.9718766809
0.9705128670
0.9758956432
0.9701306820
0.9724221230
0.9705973268
0.9761829972
0.9706825614
0.9723038673
0.9703937769
0.9755362868
0.9710104465
0.9717707038
0.9710687399
0.9760647416
0.9708507061
0.9721668363
0.9704430699
0.9760375023
0.9706630111
0.9718836546
0.9708409309
0.9758483171
0.9709184170
0.9720767736
0.9708123207
0.9765034914
0.9707261324
0.9716800451
0.9708951712
0.9762896299
0.9708798528
0.9716082811
0.9712763429
0.9758239388
0.9712800980
0.9721472859
0.9705361724
0.9762131572
0.9714224935
0.9722398520
0.9710078835
0.9756987095
0.9712182879
0.9719214439
0.9708423018
0.9760267735
0.9710858464
0.9716936350
0.9709559083
0.9765458107
0.9708304405
0.9716547728
0.9709039330
0.9763314724
0.9709087610
0.9723774791
0.9709519148
0.9764439464
0.9711293578
0.9718880653
0.9707995653
0.9760785103
0.9710166454
0.9723975062
0.9710006118
0.9761989117
0.9716693759
0.9721553326
0.9711905122
0.9759152532
0.9711509943
0.9721531868
0.9711430669
0.9763571024
0.9712586999
0.9722142220
0.9711924791
0.9762945771
0.9707387686
0.9724813104
0.9708961844
0.9760056734
0.9711318612
0.9722154737
0.9709693193
0.9757668972
0.9711833596
0.9723164439
0.9707621932
0.9759584665
0.9709681869
0.9720913768
0.9710370898
0.9761784077
0.9709143639
0.9720471501
0.9708972573
0.9758981466
0.9705817103
0.9718061686
0.9706763029
0.9760969877
0.9704829454
0.9722392559
0.9707078338
0.9761229753
0.9706960320
0.9719585180
0.9706706405
0.9758217931
0.9701849222
0.9721903205
0.9710752964
0.9758551121
0.9712818861
0.9720429778
0.9706919193
0.9758633971
0.9709007144
0.9722712040
0.9709756970
0.9763432145
0.9709226489
0.9724289179
0.9705994129
0.9761800170
0.9710622430
0.9721804261
0.9713082314
0.9760971069
0.9709543586
0.9723116755
0.9710043073
0.9762472510
0.9714356661
0.9720475674
0.9711390138
0.9756199718
0.9706947803
0.9724605083
0.9709808826
0.9762124419
0.9709895253
0.9719327688
0.9711946845
0.9760949016
0.9710004330
0.9723530412
0.9704653621
0.9760786891
0.9715768695
0.9720638990
0.9710770845
0.9762376547
0.9716635346
0.9722611308
0.9714097977
0.9758145809
0.9712549448
0.9721530676
0.9712828994
0.9760172367
0.9715291262
0.9724741578
0.9714087248
0.9763839245
0.9713604450
0.9723411798
0.9709850550
0.9760176539
0.9711260796
0.9721753597
0.9705361128
0.9759486914
0.9723071456
0.9857605696
0.9690755010
0.9702266455
0.9692202806
0.9750484824
0.9691694379
0.9707692266
0.9692670703
0.9757404923
0.9702478647
0.9708513618
0.9696908593
0.9752674699
0.9698051214
0.9715238214
0.9700245857
0.9755037427
0.9702315331
0.9715282917
0.9698575735
0.9757243991
0.9699108601
0.9718438387
0.9698877335
0.9753192663
0.9704547524
0.9713388085
0.9700344801
0.9756030440
0.9704195857
0.9714429379
0.9705997705
0.9761519432
0.9708256125
0.9719007611
0.9706271887
0.9758048654
0.9705290794
0.9716359973
0.9704109430
0.9755332470
0.9708019495
0.9718235731
0.9705678225
0.9759300947
0.9709204435
0.9720637202
0.9706583619
0.9754525423
0.9706743956
0.9719631672
0.9711368680
0.9763203859
0.9704614282
0.9723733068
0.9707933664
0.9757481813
0.9711675048
0.9722401500
0.9706559777
0.9759496450
0.9709594250
0.9721565843
0.9709382057
0.9759117961
0.9710124731
0.9717959166
0.9706692696
0.9758480787
0.9709246755
0.9719709158
0.9712601900
0.9755808711
0.9707582593
0.9716529846
0.9707297087
0.9761225581
0.9711208344
0.9720936418
0.9706202745
0.9758332372
0.9709826112
0.9715900421
0.9706411362
0.9755005240
0.9711290002
0.9718814492
0.9704596996
0.9761581421
0.9711007476
0.9720637798
0.9709962010
0.9759928584
0.9708822966
0.9722584486
0.9707300067
0.9763241410
0.9706583619
0.9717462063
0.9711742997
0.9758028984
0.9709294438
0.9720878005
0.9708031416
0.9761723876
0.9711346626
0.9724787474
0.9711924195
0.9762356877
0.9703778028
0.9717027545
0.9715767503
0.9761411548
0.9714970589
0.9724407792
0.9715784788
0.9758193493
0.9705657959
0.9725674391
0.9707917571
0.9761959314
0.9711788297
0.9722633958
0.9706099033
0.9756381512
0.9710583091
0.9721500874
0.9709113836
0.9758729339
0.9710065126
0.9719947577
0.9712868929
0.9753535986
0.9712106586
0.9724775553
0.9706857800
0.9754104018
